date,store_id,product_id,sales,promotion,holiday
2022-07-30,2,102,150,0,0
2022-07-31,2,102,161,0,1
2022-08-01,2,102,110,0,0
2022-08-02,2,102,176,1,0
2022-08-03,2,102,108,0,0
2022-08-04,2,102,91,0,0
2022-08-05,2,102,114,0,0
2022-08-06,2,102,169,1,0
2022-08-07,2,102,188,1,1
2022-08-08,2,102,115,0,0
2022-08-09,2,102,100,0,0
2022-08-10,2,102,121,0,0
2022-08-11,2,102,108,0,0
2022-08-12,2,102,171,1,0
2022-08-13,2,102,191,1,0
2022-08-14,2,102,138,0,1
2022-08-15,2,102,149,1,0
2022-08-16,2,102,111,0,0
2022-08-17,2,102,113,0,0
2022-08-18,2,102,165,1,0
2022-08-19,2,102,114,0,0
2022-08-20,2,102,120,0,0
2022-08-21,2,102,154,0,1
2022-08-22,2,102,115,0,0
2022-08-23,2,102,110,0,0
2022-08-24,2,102,164,1,0
2022-08-25,2,102,166,1,0
2022-08-26,2,102,137,0,0
2022-08-27,2,102,130,0,0
2022-08-28,2,102,130,0,1
2022-08-29,2,102,92,0,0
2022-08-30,2,102,80,0,0
2022-08-31,2,102,114,0,0
2022-09-01,2,102,137,0,0
2022-09-02,2,102,103,0,0
2022-09-03,2,102,155,0,0
2022-09-04,2,102,183,1,1
2022-09-05,2,102,124,0,0
2022-09-06,2,102,111,0,0
2022-09-07,2,102,107,0,0
2022-09-08,2,102,148,1,0
2022-09-09,2,102,107,0,0
2022-09-10,2,102,149,0,0
2022-09-11,2,102,126,0,1
2022-09-12,2,102,105,0,0
2022-09-13,2,102,109,0,0
2022-09-14,2,102,118,0,0
2022-09-15,2,102,107,0,0
2022-09-16,2,102,101,0,0
2022-09-17,2,102,139,0,0
2022-09-18,2,102,202,1,1
2022-09-19,2,102,112,0,0
2022-09-20,2,102,154,1,0
2022-09-21,2,102,106,0,0
2022-09-22,2,102,90,0,0
2022-09-23,2,102,116,0,0
2022-09-24,2,102,116,0,0
2022-09-25,2,102,129,0,1
2022-09-26,2,102,102,0,0
2022-09-27,2,102,98,0,0
2022-09-28,2,102,90,0,0
2022-09-29,2,102,95,0,0
2022-09-30,2,102,85,0,0
2022-10-01,2,102,208,1,0
2022-10-02,2,102,177,1,1
2022-10-03,2,102,95,0,0
2022-10-04,2,102,134,0,0
2022-10-05,2,102,81,0,0
2022-10-06,2,102,113,0,0
2022-10-07,2,102,105,0,0
2022-10-08,2,102,120,0,0
2022-10-09,2,102,137,0,1
2022-10-10,2,102,131,0,0
2022-10-11,2,102,113,0,0
2022-10-12,2,102,111,0,0
2022-10-13,2,102,87,0,0
2022-10-14,2,102,93,0,0
2022-10-15,2,102,113,0,0
2022-10-16,2,102,136,0,1
2022-10-17,2,102,106,0,0
2022-10-18,2,102,94,0,0
2022-10-19,2,102,119,0,0
2022-10-20,2,102,87,0,0
2022-10-21,2,102,95,0,0
2022-10-22,2,102,138,0,0
2022-10-23,2,102,119,0,1
2022-10-24,2,102,102,0,0
2022-10-25,2,102,96,0,0
2022-10-26,2,102,110,0,0
2022-10-27,2,102,87,0,0
2022-10-28,2,102,77,0,0
2022-10-29,2,102,169,1,0
2022-10-30,2,102,150,0,1
2022-10-31,2,102,119,0,0
2022-11-01,2,102,94,0,0
2022-11-02,2,102,107,0,0
2022-11-03,2,102,108,0,0
2022-11-04,2,102,137,1,0
2022-11-05,2,102,129,0,0
2022-11-06,2,102,135,0,1
2022-11-07,2,102,76,0,0
2022-11-08,2,102,110,0,0
2022-11-09,2,102,153,0,0
2022-11-10,2,102,166,1,0
2022-11-11,2,102,113,0,0
2022-11-12,2,102,200,1,0
2022-11-13,2,102,146,0,1
2022-11-14,2,102,123,0,0
2022-11-15,2,102,81,0,0
2022-11-16,2,102,105,0,0
2022-11-17,2,102,146,1,0
2022-11-18,2,102,132,1,0
2022-11-19,2,102,139,0,0
2022-11-20,2,102,155,0,1
2022-11-21,2,102,103,0,0
2022-11-22,2,102,117,0,0
2022-11-23,2,102,131,0,0
2022-11-24,2,102,109,0,0
2022-11-25,2,102,129,0,0
2022-11-26,2,102,157,0,0
2022-11-27,2,102,148,0,1
2022-11-28,2,102,96,0,0
2022-11-29,2,102,85,0,0
2022-11-30,2,102,104,0,0
2022-12-01,2,102,108,0,0
2022-12-02,2,102,111,0,0
2022-12-03,2,102,154,0,0
2022-12-04,2,102,134,0,1
2022-12-05,2,102,125,0,0
2022-12-06,2,102,191,1,0
2022-12-07,2,102,114,0,0
2022-12-08,2,102,120,0,0
2022-12-09,2,102,141,0,0
2022-12-10,2,102,159,0,0
2022-12-11,2,102,137,0,1
2022-12-12,2,102,194,1,0
2022-12-13,2,102,121,0,0
2022-12-14,2,102,110,0,0
2022-12-15,2,102,95,0,0
2022-12-16,2,102,108,0,0
2022-12-17,2,102,152,0,0
2022-12-18,2,102,135,0,1
2022-12-19,2,102,108,0,0
2022-12-20,2,102,140,0,0
2022-12-21,2,102,124,0,0
2022-12-22,2,102,149,1,0
2022-12-23,2,102,132,0,0
2022-12-24,2,102,234,1,0
2022-12-25,2,102,173,1,1
2022-12-26,2,102,125,0,0
2022-12-27,2,102,123,0,0
2022-12-28,2,102,158,0,0
2022-12-29,2,102,139,0,0
2022-12-30,2,102,123,0,0
2022-12-31,2,102,167,0,0
2023-01-01,2,102,127,0,1
2023-01-02,2,102,125,0,0
2023-01-03,2,102,116,0,0
2023-01-04,2,102,127,0,0
2023-01-05,2,102,147,1,0
2023-01-06,2,102,136,0,0
2023-01-07,2,102,163,0,0
2023-01-08,2,102,173,0,1
2023-01-09,2,102,121,0,0
2023-01-10,2,102,138,0,0
2023-01-11,2,102,156,0,0
2023-01-12,2,102,124,0,0
2023-01-13,2,102,109,0,0
2023-01-14,2,102,218,1,0
2023-01-15,2,102,154,0,1
2023-01-16,2,102,114,0,0
2023-01-17,2,102,117,0,0
2023-01-18,2,102,108,0,0
2023-01-19,2,102,115,0,0
2023-01-20,2,102,137,0,0
2023-01-21,2,102,167,0,0
2023-01-22,2,102,200,1,1
2023-01-23,2,102,165,0,0
2023-01-24,2,102,184,1,0
2023-01-25,2,102,137,0,0
2023-01-26,2,102,141,0,0
2023-01-27,2,102,123,0,0
2023-01-28,2,102,177,0,0
2023-01-29,2,102,140,0,1
2023-01-30,2,102,117,0,0
2023-01-31,2,102,174,1,0
2023-02-01,2,102,138,0,0
2023-02-02,2,102,116,0,0
2023-02-03,2,102,117,0,0
2023-02-04,2,102,187,0,0
2023-02-05,2,102,185,0,1
2023-02-06,2,102,167,1,0
2023-02-07,2,102,125,0,0
2023-02-08,2,102,186,1,0
2023-02-09,2,102,196,1,0
2023-02-10,2,102,130,0,0
2023-02-11,2,102,209,1,0
2023-02-12,2,102,185,0,1
2023-02-13,2,102,127,0,0
2023-02-14,2,102,184,1,0
2023-02-15,2,102,103,0,0
2023-02-16,2,102,196,1,0
2023-02-17,2,102,147,0,0
2023-02-18,2,102,175,0,0
2023-02-19,2,102,175,0,1
2023-02-20,2,102,143,0,0
2023-02-21,2,102,136,0,0
2023-02-22,2,102,154,0,0
2023-02-23,2,102,199,1,0
2023-02-24,2,102,132,0,0
2023-02-25,2,102,217,1,0
2023-02-26,2,102,203,1,1
2023-02-27,2,102,134,0,0
2023-02-28,2,102,125,0,0
2023-03-01,2,102,155,0,0
2023-03-02,2,102,229,1,0
2023-03-03,2,102,124,0,0
2023-03-04,2,102,169,0,0
2023-03-05,2,102,167,0,1
2023-03-06,2,102,112,0,0
2023-03-07,2,102,132,0,0
2023-03-08,2,102,220,1,0
2023-03-09,2,102,145,0,0
2023-03-10,2,102,190,1,0
2023-03-11,2,102,157,0,0
2023-03-12,2,102,185,0,1
2023-03-13,2,102,186,1,0
2023-03-14,2,102,132,0,0
2023-03-15,2,102,153,0,0
2023-03-16,2,102,141,0,0
2023-03-17,2,102,129,0,0
2023-03-18,2,102,185,0,0
2023-03-19,2,102,175,0,1
2023-03-20,2,102,155,0,0
2023-03-21,2,102,142,0,0
2023-03-22,2,102,233,1,0
2023-03-23,2,102,120,0,0
2023-03-24,2,102,231,1,0
2023-03-25,2,102,165,0,0
2023-03-26,2,102,151,0,1
2023-03-27,2,102,147,0,0
2023-03-28,2,102,211,1,0
2023-03-29,2,102,200,1,0
2023-03-30,2,102,118,0,0
2023-03-31,2,102,170,1,0
2023-04-01,2,102,152,0,0
2023-04-02,2,102,164,0,1
2023-04-03,2,102,124,0,0
2023-04-04,2,102,190,1,0
2023-04-05,2,102,166,1,0
2023-04-06,2,102,141,0,0
2023-04-07,2,102,149,0,0
2023-04-08,2,102,191,0,0
2023-04-09,2,102,177,0,1
2023-04-10,2,102,165,0,0
2023-04-11,2,102,147,0,0
2023-04-12,2,102,176,1,0
2023-04-13,2,102,138,0,0
2023-04-14,2,102,133,0,0
2023-04-15,2,102,174,0,0
2023-04-16,2,102,142,0,1
2023-04-17,2,102,162,0,0
2023-04-18,2,102,153,0,0
2023-04-19,2,102,193,1,0
2023-04-20,2,102,181,0,0
2023-04-21,2,102,170,0,0
2023-04-22,2,102,181,0,0
2023-04-23,2,102,173,0,1
2023-04-24,2,102,138,0,0
2023-04-25,2,102,137,0,0
2023-04-26,2,102,131,0,0
2023-04-27,2,102,131,0,0
2023-04-28,2,102,191,1,0
2023-04-29,2,102,188,0,0
2023-04-30,2,102,170,0,1
2023-05-01,2,102,121,0,0
2023-05-02,2,102,136,0,0
2023-05-03,2,102,126,0,0
2023-05-04,2,102,164,0,0
2023-05-05,2,102,160,1,0
2023-05-06,2,102,171,0,0
2023-05-07,2,102,154,0,1
2023-05-08,2,102,136,0,0
2023-05-09,2,102,140,0,0
2023-05-10,2,102,152,0,0
2023-05-11,2,102,133,0,0
2023-05-12,2,102,139,0,0
2023-05-13,2,102,131,0,0
2023-05-14,2,102,238,1,1
2023-05-15,2,102,208,1,0
2023-05-16,2,102,171,0,0
2023-05-17,2,102,124,0,0
2023-05-18,2,102,171,0,0
2023-05-19,2,102,133,0,0
2023-05-20,2,102,190,0,0
2023-05-21,2,102,179,0,1
2023-05-22,2,102,129,0,0
2023-05-23,2,102,166,0,0
2023-05-24,2,102,168,0,0
2023-05-25,2,102,207,1,0
2023-05-26,2,102,117,0,0
2023-05-27,2,102,159,0,0
2023-05-28,2,102,175,0,1
2023-05-29,2,102,114,0,0
2023-05-30,2,102,133,0,0
2023-05-31,2,102,150,0,0
2023-06-01,2,102,182,1,0
2023-06-02,2,102,137,0,0
2023-06-03,2,102,133,0,0
2023-06-04,2,102,228,1,1
2023-06-05,2,102,139,0,0
2023-06-06,2,102,181,1,0
2023-06-07,2,102,205,1,0
2023-06-08,2,102,133,0,0
2023-06-09,2,102,131,0,0
2023-06-10,2,102,184,0,0
2023-06-11,2,102,168,0,1
2023-06-12,2,102,115,0,0
2023-06-13,2,102,166,1,0
2023-06-14,2,102,119,0,0
2023-06-15,2,102,195,1,0
2023-06-16,2,102,143,0,0
2023-06-17,2,102,162,0,0
2023-06-18,2,102,145,0,1
2023-06-19,2,102,173,1,0
2023-06-20,2,102,148,0,0
2023-06-21,2,102,125,0,0
2023-06-22,2,102,124,0,0
2023-06-23,2,102,117,0,0
2023-06-24,2,102,173,0,0
2023-06-25,2,102,145,0,1
2023-06-26,2,102,137,0,0
2023-06-27,2,102,168,1,0
2023-06-28,2,102,133,0,0
2023-06-29,2,102,129,0,0
2023-06-30,2,102,124,0,0
2023-07-01,2,102,149,0,0
2023-07-02,2,102,210,1,1
2023-07-03,2,102,127,0,0
2023-07-04,2,102,114,0,0
2023-07-05,2,102,141,0,0
2023-07-06,2,102,136,0,0
2023-07-07,2,102,108,0,0
2023-07-08,2,102,140,0,0
2023-07-09,2,102,125,0,1
2023-07-10,2,102,183,1,0
2023-07-11,2,102,117,0,0
2023-07-12,2,102,121,0,0
2023-07-13,2,102,107,0,0
2023-07-14,2,102,120,0,0
2023-07-15,2,102,154,0,0
2023-07-16,2,102,180,1,1
2023-07-17,2,102,123,0,0
2023-07-18,2,102,172,1,0
2023-07-19,2,102,140,0,0
2023-07-20,2,102,123,0,0
2023-07-21,2,102,153,1,0
2023-07-22,2,102,134,0,0
2023-07-23,2,102,150,0,1
2023-07-24,2,102,112,0,0
2023-07-25,2,102,127,0,0
2023-07-26,2,102,96,0,0
2023-07-27,2,102,179,1,0
2023-07-28,2,102,168,1,0
2023-07-29,2,102,217,1,0
2023-07-30,2,102,143,0,1
2023-07-31,2,102,101,0,0
2023-08-01,2,102,99,0,0
2023-08-02,2,102,169,1,0
2023-08-03,2,102,96,0,0
2023-08-04,2,102,146,0,0
2023-08-05,2,102,141,0,0
2023-08-06,2,102,166,0,1
2023-08-07,2,102,89,0,0
2023-08-08,2,102,77,0,0
2023-08-09,2,102,101,0,0
2023-08-10,2,102,118,0,0
2023-08-11,2,102,163,1,0
2023-08-12,2,102,132,0,0
2023-08-13,2,102,147,0,1
2023-08-14,2,102,107,0,0
2023-08-15,2,102,93,0,0
2023-08-16,2,102,136,0,0
2023-08-17,2,102,74,0,0
2023-08-18,2,102,114,0,0
2023-08-19,2,102,140,0,0
2023-08-20,2,102,140,0,1
2023-08-21,2,102,125,0,0
2023-08-22,2,102,93,0,0
2023-08-23,2,102,142,1,0
2023-08-24,2,102,125,0,0
2023-08-25,2,102,117,0,0
2023-08-26,2,102,160,0,0
2023-08-27,2,102,135,0,1
2023-08-28,2,102,104,0,0
2023-08-29,2,102,122,0,0
2023-08-30,2,102,127,0,0
2023-08-31,2,102,140,1,0
2023-09-01,2,102,139,0,0
2023-09-02,2,102,130,0,0
2023-09-03,2,102,140,0,1
2023-09-04,2,102,115,0,0
2023-09-05,2,102,123,0,0
2023-09-06,2,102,168,1,0
2023-09-07,2,102,108,0,0
2023-09-08,2,102,117,0,0
2023-09-09,2,102,131,0,0
2023-09-10,2,102,178,1,1
2023-09-11,2,102,107,0,0
2023-09-12,2,102,124,0,0
2023-09-13,2,102,164,1,0
2023-09-14,2,102,99,0,0
2023-09-15,2,102,104,0,0
2023-09-16,2,102,150,0,0
2023-09-17,2,102,189,1,1
2023-09-18,2,102,107,0,0
2023-09-19,2,102,108,0,0
2023-09-20,2,102,88,0,0
2023-09-21,2,102,79,0,0
2023-09-22,2,102,172,1,0
2023-09-23,2,102,135,0,0
2023-09-24,2,102,138,0,1
2023-09-25,2,102,99,0,0
2023-09-26,2,102,177,1,0
2023-09-27,2,102,97,0,0
2023-09-28,2,102,101,0,0
2023-09-29,2,102,121,0,0
2023-09-30,2,102,147,1,0
2023-10-01,2,102,178,1,1
2023-10-02,2,102,108,0,0
2023-10-03,2,102,85,0,0
2023-10-04,2,102,92,0,0
2023-10-05,2,102,133,1,0
2023-10-06,2,102,106,0,0
2023-10-07,2,102,137,0,0
2023-10-08,2,102,138,0,1
2023-10-09,2,102,101,0,0
2023-10-10,2,102,152,1,0
2023-10-11,2,102,95,0,0
2023-10-12,2,102,99,0,0
2023-10-13,2,102,86,0,0
2023-10-14,2,102,141,0,0
2023-10-15,2,102,197,1,1
2023-10-16,2,102,103,0,0
2023-10-17,2,102,103,0,0
2023-10-18,2,102,107,0,0
2023-10-19,2,102,128,0,0
2023-10-20,2,102,155,1,0
2023-10-21,2,102,136,0,0
2023-10-22,2,102,224,1,1
2023-10-23,2,102,153,1,0
2023-10-24,2,102,111,0,0
2023-10-25,2,102,111,0,0
2023-10-26,2,102,101,0,0
2023-10-27,2,102,113,0,0
2023-10-28,2,102,116,0,0
2023-10-29,2,102,134,0,1
2023-10-30,2,102,144,1,0
2023-10-31,2,102,164,1,0
2023-11-01,2,102,84,0,0
2023-11-02,2,102,117,0,0
2023-11-03,2,102,70,0,0
2023-11-04,2,102,144,0,0
2023-11-05,2,102,123,0,1
2023-11-06,2,102,99,0,0
2023-11-07,2,102,105,0,0
2023-11-08,2,102,182,1,0
2023-11-09,2,102,93,0,0
2023-11-10,2,102,109,0,0
2023-11-11,2,102,207,1,0
2023-11-12,2,102,140,0,1
2023-11-13,2,102,118,0,0
2023-11-14,2,102,126,0,0
2023-11-15,2,102,101,0,0
2023-11-16,2,102,103,0,0
2023-11-17,2,102,145,1,0
2023-11-18,2,102,159,0,0
2023-11-19,2,102,167,0,1
2023-11-20,2,102,92,0,0
2023-11-21,2,102,166,1,0
2023-11-22,2,102,153,1,0
2023-11-23,2,102,104,0,0
2023-11-24,2,102,121,0,0
2023-11-25,2,102,144,0,0
2023-11-26,2,102,150,0,1
2023-11-27,2,102,189,1,0
2023-11-28,2,102,118,0,0
2023-11-29,2,102,123,0,0
2023-11-30,2,102,129,0,0
2023-12-01,2,102,104,0,0
2023-12-02,2,102,156,0,0
2023-12-03,2,102,137,0,1
2023-12-04,2,102,147,1,0
2023-12-05,2,102,122,0,0
2023-12-06,2,102,99,0,0
2023-12-07,2,102,96,0,0
2023-12-08,2,102,168,1,0
2023-12-09,2,102,145,0,0
2023-12-10,2,102,168,0,1
2023-12-11,2,102,101,0,0
2023-12-12,2,102,123,0,0
2023-12-13,2,102,107,0,0
2023-12-14,2,102,96,0,0
2023-12-15,2,102,90,0,0
2023-12-16,2,102,133,0,0
2023-12-17,2,102,133,0,1
2023-12-18,2,102,91,0,0
2023-12-19,2,102,133,0,0
2023-12-20,2,102,138,0,0
2023-12-21,2,102,75,0,0
2023-12-22,2,102,110,0,0
2023-12-23,2,102,145,0,0
2023-12-24,2,102,148,0,1
2023-12-25,2,102,137,0,1
2023-12-26,2,102,138,0,0
2023-12-27,2,102,128,0,0
2023-12-28,2,102,127,0,0
2023-12-29,2,102,116,0,0
2023-12-30,2,102,125,0,0
2023-12-31,2,102,200,1,1
2024-01-01,2,102,143,0,0
2024-01-02,2,102,115,0,0
2024-01-03,2,102,120,0,0
2024-01-04,2,102,137,0,0
2024-01-05,2,102,120,0,0
2024-01-06,2,102,153,0,0
2024-01-07,2,102,219,1,1
2024-01-08,2,102,98,0,0
2024-01-09,2,102,110,0,0
2024-01-10,2,102,156,0,0
2024-01-11,2,102,140,0,0
2024-01-12,2,102,142,0,0
2024-01-13,2,102,163,0,0
2024-01-14,2,102,215,1,1
2024-01-15,2,102,170,1,0
2024-01-16,2,102,212,1,0
2024-01-17,2,102,176,1,0
2024-01-18,2,102,145,0,0
2024-01-19,2,102,124,0,0
2024-01-20,2,102,151,0,0
2024-01-21,2,102,161,0,1
2024-01-22,2,102,136,0,0
2024-01-23,2,102,151,0,0
2024-01-24,2,102,175,0,0
2024-01-25,2,102,119,0,0
2024-01-26,2,102,193,1,0
2024-01-27,2,102,215,1,0
2024-01-28,2,102,137,0,1
2024-01-29,2,102,207,1,0
2024-01-30,2,102,128,0,0
2024-01-31,2,102,128,0,0
2024-02-01,2,102,208,1,0
2024-02-02,2,102,134,0,0
2024-02-03,2,102,233,1,0
2024-02-04,2,102,212,1,1
2024-02-05,2,102,194,1,0
2024-02-06,2,102,134,0,0
2024-02-07,2,102,175,1,0
2024-02-08,2,102,145,0,0
2024-02-09,2,102,149,0,0
2024-02-10,2,102,217,1,0
2024-02-11,2,102,139,0,1
2024-02-12,2,102,121,0,0
2024-02-13,2,102,130,0,0
2024-02-14,2,102,160,0,0
2024-02-15,2,102,138,0,0
2024-02-16,2,102,210,1,0
2024-02-17,2,102,185,0,0
2024-02-18,2,102,163,0,1
2024-02-19,2,102,193,1,0
2024-02-20,2,102,152,0,0
2024-02-21,2,102,129,0,0
2024-02-22,2,102,151,0,0
2024-02-23,2,102,149,0,0
2024-02-24,2,102,159,0,0
2024-02-25,2,102,178,0,1
2024-02-26,2,102,140,0,0
2024-02-27,2,102,121,0,0
2024-02-28,2,102,134,0,0
2024-02-29,2,102,133,0,0
2024-03-01,2,102,166,0,0
2024-03-02,2,102,155,0,0
2024-03-03,2,102,162,0,1
2024-03-04,2,102,148,0,0
2024-03-05,2,102,193,1,0
2024-03-06,2,102,140,0,0
2024-03-07,2,102,190,1,0
2024-03-08,2,102,157,0,0
2024-03-09,2,102,161,0,0
2024-03-10,2,102,207,1,1
2024-03-11,2,102,114,0,0
2024-03-12,2,102,136,0,0
2024-03-13,2,102,124,0,0
2024-03-14,2,102,139,0,0
2024-03-15,2,102,118,0,0
2024-03-16,2,102,169,0,0
2024-03-17,2,102,178,0,1
2024-03-18,2,102,143,0,0
2024-03-19,2,102,203,1,0
2024-03-20,2,102,211,1,0
2024-03-21,2,102,148,0,0
2024-03-22,2,102,144,0,0
2024-03-23,2,102,231,1,0
2024-03-24,2,102,179,0,1
2024-03-25,2,102,156,0,0
2024-03-26,2,102,195,1,0
2024-03-27,2,102,176,1,0
2024-03-28,2,102,161,0,0
2024-03-29,2,102,169,1,0
2024-03-30,2,102,185,0,0
2024-03-31,2,102,230,1,1
2024-04-01,2,102,151,0,0
2024-04-02,2,102,146,0,0
2024-04-03,2,102,179,0,0
2024-04-04,2,102,184,1,0
2024-04-05,2,102,143,0,0
2024-04-06,2,102,193,0,0
2024-04-07,2,102,181,0,1
2024-04-08,2,102,151,0,0
2024-04-09,2,102,163,0,0
2024-04-10,2,102,165,0,0
2024-04-11,2,102,156,0,0
2024-04-12,2,102,224,1,0
2024-04-13,2,102,181,0,0
2024-04-14,2,102,185,0,1
2024-04-15,2,102,159,0,0
2024-04-16,2,102,164,0,0
2024-04-17,2,102,130,0,0
2024-04-18,2,102,124,0,0
2024-04-19,2,102,126,0,0
2024-04-20,2,102,166,0,0
2024-04-21,2,102,189,0,1
2024-04-22,2,102,240,1,0
2024-04-23,2,102,189,1,0
2024-04-24,2,102,191,1,0
2024-04-25,2,102,174,1,0
2024-04-26,2,102,125,0,0
2024-04-27,2,102,165,0,0
2024-04-28,2,102,161,0,1
2024-04-29,2,102,154,0,0
2024-04-30,2,102,173,1,0
2024-05-01,2,102,175,1,0
2024-05-02,2,102,146,0,0
2024-05-03,2,102,188,1,0
2024-05-04,2,102,167,0,0
2024-05-05,2,102,186,0,1
2024-05-06,2,102,187,1,0
2024-05-07,2,102,141,0,0
2024-05-08,2,102,133,0,0
2024-05-09,2,102,189,1,0
2024-05-10,2,102,152,0,0
2024-05-11,2,102,164,0,0
2024-05-12,2,102,172,0,1
2024-05-13,2,102,134,0,0
2024-05-14,2,102,109,0,0
2024-05-15,2,102,128,0,0
2024-05-16,2,102,131,0,0
2024-05-17,2,102,139,0,0
2024-05-18,2,102,227,1,0
2024-05-19,2,102,165,0,1
2024-05-20,2,102,182,1,0
2024-05-21,2,102,141,0,0
2024-05-22,2,102,137,0,0
2024-05-23,2,102,117,0,0
2024-05-24,2,102,208,1,0
2024-05-25,2,102,211,1,0
2024-05-26,2,102,216,1,1
2024-05-27,2,102,114,0,0
2024-05-28,2,102,152,0,0
2024-05-29,2,102,128,0,0
2024-05-30,2,102,158,0,0
2024-05-31,2,102,134,0,0
2024-06-01,2,102,172,0,0
2024-06-02,2,102,158,0,1
2024-06-03,2,102,115,0,0
2024-06-04,2,102,139,0,0
2024-06-05,2,102,139,0,0
2024-06-06,2,102,100,0,0
2024-06-07,2,102,113,0,0
2024-06-08,2,102,178,0,0
2024-06-09,2,102,155,0,1
2024-06-10,2,102,141,0,0
2024-06-11,2,102,162,0,0
2024-06-12,2,102,137,0,0
2024-06-13,2,102,130,0,0
2024-06-14,2,102,169,1,0
2024-06-15,2,102,164,0,0
2024-06-16,2,102,165,0,1
2024-06-17,2,102,130,0,0
2024-06-18,2,102,189,1,0
2024-06-19,2,102,111,0,0
2024-06-20,2,102,129,0,0
2024-06-21,2,102,127,0,0
2024-06-22,2,102,149,0,0
2024-06-23,2,102,162,0,1
2024-06-24,2,102,108,0,0
2024-06-25,2,102,115,0,0
2024-06-26,2,102,219,1,0
2024-06-27,2,102,170,1,0
2024-06-28,2,102,122,0,0
2024-06-29,2,102,161,0,0
2024-06-30,2,102,162,0,1
2024-07-01,2,102,112,0,0
2024-07-02,2,102,197,1,0
2024-07-03,2,102,129,0,0
2024-07-04,2,102,201,1,0
2024-07-05,2,102,143,0,0
2024-07-06,2,102,144,0,0
2024-07-07,2,102,184,1,1
2024-07-08,2,102,150,1,0
2024-07-09,2,102,90,0,0
2024-07-10,2,102,124,0,0
2024-07-11,2,102,111,0,0
2024-07-12,2,102,129,0,0
2024-07-13,2,102,141,0,0
2024-07-14,2,102,138,0,1
2024-07-15,2,102,127,0,0
2024-07-16,2,102,152,0,0
2024-07-17,2,102,138,0,0
2024-07-18,2,102,126,0,0
2024-07-19,2,102,186,1,0
2024-07-20,2,102,154,0,0
2024-07-21,2,102,115,0,1
2024-07-22,2,102,128,0,0
2024-07-23,2,102,124,0,0
2024-07-24,2,102,130,0,0
2024-07-25,2,102,107,0,0
2024-07-26,2,102,132,0,0
2024-07-27,2,102,128,0,0
2024-07-28,2,102,147,0,1
2024-07-29,2,102,115,0,0
2024-07-30,2,102,128,1,0
2024-07-31,2,102,106,0,0
2024-08-01,2,102,121,0,0
2024-08-02,2,102,106,0,0
2024-08-03,2,102,215,1,0
2024-08-04,2,102,146,0,1
2024-08-05,2,102,109,0,0
2024-08-06,2,102,129,0,0
2024-08-07,2,102,106,0,0
2024-08-08,2,102,146,1,0
2024-08-09,2,102,120,0,0
2024-08-10,2,102,123,0,0
2024-08-11,2,102,134,0,1
2024-08-12,2,102,162,1,0
2024-08-13,2,102,107,0,0
2024-08-14,2,102,207,1,0
2024-08-15,2,102,117,0,0
2024-08-16,2,102,108,0,0
2024-08-17,2,102,131,0,0
2024-08-18,2,102,145,0,1
2024-08-19,2,102,81,0,0
2024-08-20,2,102,176,1,0
2024-08-21,2,102,85,0,0
2024-08-22,2,102,113,0,0
2024-08-23,2,102,156,1,0
2024-08-24,2,102,150,0,0
2024-08-25,2,102,189,1,1
2024-08-26,2,102,165,1,0
2024-08-27,2,102,137,0,0
2024-08-28,2,102,120,0,0
2024-08-29,2,102,103,0,0
2024-08-30,2,102,143,1,0
2024-08-31,2,102,134,0,0
2024-09-01,2,102,123,0,1
2024-09-02,2,102,159,1,0
2024-09-03,2,102,108,0,0
2024-09-04,2,102,85,0,0
2024-09-05,2,102,108,0,0
2024-09-06,2,102,129,0,0
2024-09-07,2,102,137,0,0
2024-09-08,2,102,180,1,1
2024-09-09,2,102,117,0,0
2024-09-10,2,102,103,0,0
2024-09-11,2,102,104,0,0
2024-09-12,2,102,122,0,0
2024-09-13,2,102,142,1,0
2024-09-14,2,102,149,0,0
2024-09-15,2,102,113,0,1
2024-09-16,2,102,137,0,0
2024-09-17,2,102,92,0,0
2024-09-18,2,102,156,1,0
2024-09-19,2,102,125,0,0
2024-09-20,2,102,83,0,0
2024-09-21,2,102,127,0,0
2024-09-22,2,102,147,0,1
2024-09-23,2,102,78,0,0
2024-09-24,2,102,162,1,0
2024-09-25,2,102,109,0,0
2024-09-26,2,102,48,0,0
2024-09-27,2,102,77,0,0
2024-09-28,2,102,105,0,0
2024-09-29,2,102,103,0,1
2024-09-30,2,102,109,0,0
2024-10-01,2,102,94,0,0
2024-10-02,2,102,82,0,0
2024-10-03,2,102,119,0,0
2024-10-04,2,102,176,1,0
2024-10-05,2,102,155,0,0
2024-10-06,2,102,136,0,1
2024-10-07,2,102,75,0,0
2024-10-08,2,102,81,0,0
2024-10-09,2,102,87,0,0
2024-10-10,2,102,95,0,0
2024-10-11,2,102,125,0,0
2024-10-12,2,102,140,0,0
2024-10-13,2,102,135,0,1
2024-10-14,2,102,107,0,0
2024-10-15,2,102,169,1,0
2024-10-16,2,102,118,0,0
2024-10-17,2,102,106,0,0
2024-10-18,2,102,123,0,0
2024-10-19,2,102,128,0,0
2024-10-20,2,102,147,0,1
2024-10-21,2,102,122,0,0
2024-10-22,2,102,120,0,0
2024-10-23,2,102,91,0,0
2024-10-24,2,102,103,0,0
2024-10-25,2,102,79,0,0
2024-10-26,2,102,117,0,0
2024-10-27,2,102,132,0,1
2024-10-28,2,102,158,1,0
